app_id,rank,name,developer,price,num_reviews,genre_prim,avg_rating,num_downloads,agg_genre,is_outside,downloads_Telang_Garg_2013_est
465180749,241,Convert Any Unit,Cider Software LLC,9.99,4995,Travel,4.81682,99900.0,Travel and Navigation,False,93444.0
1039141908,242,LEGO Ninjago,Warner Bros. Entertainment,4.99,4997,Games,3.23074,99940.0,Games,False,93080.0
1330451888,243,Pocket City,Codebrew Games Inc.,2.99,4949,Games,4.67024,98980.0,Games,False,92718.0
1175031995,244,My Lightning Tracker Pro,JRustonApps B.V.,4.99,4949,Weather,4.80783,98980.0,Travel and Navigation,False,92359.0
340779800,245,The Christmas List,Erik Eggleston,2.99,4924,Shopping,4.81824,98480.0,Lifestyle and Health,False,92003.0
1349292121,246,supertype,Philipp Stollenmayer,1.99,4928,Games,4.8064,98560.0,Games,False,91650.0
287316432,247,AyeTides,August Hahn,7.99,4871,Navigation,4.82179,97420.0,Travel and Navigation,False,91300.0
1469235524,248,The House of Da Vinci 3,"Blue Brain Games, s.r.o.",5.99,4896,Games,4.83946,97920.0,Games,False,90952.0
1020486527,249,My Hurricane Tracker Pro,JRustonApps B.V.,3.99,4907,Weather,4.77094,98140.0,Travel and Navigation,False,90608.0
1454836235,250,Military Money: Pay & Pension,"Deeline Productions, LLC",0.0,4863,Finance,4.78881,97260.0,Business and Productivity,False,90265.0
578451869,251,Road to Hana Maui GyPSy Guide,Gypsy Guide LLC,14.99,4824,Travel,4.87188,96480.0,Travel and Navigation,False,89926.0
1484024784,252,Meridian 157: Chapter 1,NovaSoft Interactive Limited,0.99,4776,Games,4.72487,95520.0,Games,False,89589.0
1065360416,253,BimmerLink for BMW and MINI,SG Software GmbH & Co. KG,39.99,4834,Productivity,4.63239,96680.0,Business and Productivity,False,89255.0
1437669537,254,Bendy and the Ink Machine,Joey Drew Studios Inc.,6.99,4759,Games,4.47867,95180.0,Games,False,88923.0
1242115154,255,NOAA Marine Forecast & Weather,"LW Brands, LLC",1.99,4753,Weather,4.64548,95060.0,Travel and Navigation,False,88594.0
401457165,256,System Status Pro: hw monitor,Jiri Techet,2.99,4758,Utilities,4.75284,95160.0,Business and Productivity,False,88267.0
975770717,257,My Earthquake Alerts Pro,JRustonApps B.V.,2.99,4692,Weather,4.77088,93840.0,Travel and Navigation,False,87943.0
550946484,258,Word Chums,"PeopleFun, Inc.",4.99,4641,Games,4.88149,92820.0,Games,False,87621.0
371817955,259,Sporty's E6B Flight Computer,Sporty's Pilot Shop,9.99,4618,Navigation,4.89519,92360.0,Travel and Navigation,False,87301.0
1626202774,260,American Farming,SquadBuilt Inc,7.99,4614,Games,4.48201,92280.0,Games,False,86984.0
552517300,261,Spider  Solitaire +,"PeopleFun CG, LLC",4.99,4551,Games,4.84443,91020.0,Games,False,86670.0
325307477,262,"AudioTools - dB, Sound & Audio",Andrew Smith,19.99,4527,Music,4.79014,90540.0,Entertainment & Music,False,86358.0
448474423,263,Couch to 5K - Run training,"Active Network, LLC",4.99,4510,Health & Fitness,4.61109,90200.0,Lifestyle and Health,False,86048.0
518167210,264, Solitaire +,"PeopleFun CG, LLC",4.99,4505,Games,4.78935,90100.0,Games,False,85740.0
380450781,265,Remote Mouse Pro,耀 阮,14.99,4465,Utilities,4.65957,89300.0,Business and Productivity,False,85434.0
1146997581,266,Adult Emojis Icons Pro - Naughty Emoji Faces Stickers Keyboard Emoticons for Texting,丽银 黄,3.99,4412,Shopping,3.78558,88240.0,Lifestyle and Health,False,85131.0
1133867070,267,Emoticons Keyboard Pro - Adult Emoji for Texting,建钧 黎,3.99,4387,Shopping,3.83428,87740.0,Lifestyle and Health,False,84830.0
971304016,268,Lara Croft GO,Deca Live Operations GmbH,4.99,4380,Games,4.78242,87600.0,Games,False,84531.0
382011064,269,Friendly Plus Social Browser,"Friendly, Inc.",0.99,4324,Social Networking,4.34413,86480.0,Social Networking and Communication,True,84235.0
1455781522,270,FNaF 6: Pizzeria Simulator,CLICKTEAM LLC USA,2.99,4266,Games,4.58837,85320.0,Games,False,83940.0
295798315,271,Documents,Savy Soda Pty Ltd,4.99,4256,Business,4.543,85120.0,Business and Productivity,False,83648.0
6463616555,272,Ticket to Ride: The Board Game,Marmalade Game Studio Limited,4.99,4376,Games,4.32517,87520.0,Games,False,83357.0
1240380955,273,Life Application Study Bible,"Tecarta, Inc.",19.99,4232,Reference,4.94683,84640.0,Education & Reference,False,83069.0
576443892,274,Logo Creator & Maker,Logo Maker LLC,0.99,4180,Business,4.7756,83600.0,Business and Productivity,False,82783.0
982354972,275,Lifeline...,"3 Minute Games, Inc.",2.99,4182,Games,4.64228,83640.0,Games,False,82499.0
321817464,276,PinPal,Jeff Stuart,8.99,4141,Sports,4.90244,82820.0,Lifestyle and Health,False,82216.0
304731501,277,Tempo - Metronome with Setlist,Frozen Ape Pte. Ltd.,2.99,4120,Music,4.79757,82400.0,Entertainment & Music,False,81936.0
1126058329,278,TV Cast Pro for LG webOS,Kraus und Karnath GbR 2Kit Consulting,6.99,4109,Photo & Video,3.21416,82180.0,Photo and Video,False,81658.0
688166777,279,Extreme Hand and Foot,James Swiney,3.99,4084,Games,4.65255,81680.0,Games,False,81382.0
283436103,280,Solitaire City (Ad Free),Digital Smoke,4.99,4064,Games,4.60827,81280.0,Games,False,81107.0
659353189,281,IntroMate - Intro Maker for YT,Ralph Hubner,3.99,4034,Photo & Video,4.8354,80680.0,Photo and Video,False,80835.0
495583407,282,Jigsaw Puzzle Pro,Critical Hit Software,9.99,4023,Games,4.37657,80460.0,Games,False,80564.0
311395924,283,Chess Premium,Optime Software LLC,1.99,4037,Games,4.67178,80740.0,Games,False,80295.0
376374689,284,Doodle God,JoyBits Co Ltd.,0.99,3980,Games,4.60126,79600.0,Games,False,80028.0
1311353234,285,Bridge Constructor Portal,Headup GmbH,1.99,3976,Games,4.77339,79520.0,Games,False,79763.0
1132542642,286,Eric Carle’s Brown Bear Animal Parade,StoryToys Limited,3.99,3945,Games,4.47503,78900.0,Games,False,79500.0
615380696,287,Toolbox,Tue Nguyen Minh,1.99,3944,Utilities,4.67546,78880.0,Business and Productivity,False,79238.0
1326943979,288,ABA Wizard,"Test Prep Technologies, LLC",14.99,3862,Education,4.81124,77240.0,Education & Reference,False,78979.0
480102733,289,Awesome Calendar,YunaSoft Inc.,9.99,3854,Productivity,4.63856,77080.0,Business and Productivity,False,78721.0
1200952700,290,Road Trip Guide by Fotospot,I Heart Travel Inc.,4.99,3846,Travel,4.78835,76920.0,Travel and Navigation,False,78464.0
1439886655,291,Cultist Simulator,Playdigious,1.99,3840,Games,4.80858,76800.0,Games,False,78210.0
941380906,292,Attack the Light,"Turner Broadcasting System, Inc.",2.99,3819,Games,4.67766,76380.0,Games,False,77957.0
1069549814,293,The Binding of Isaac: Rebirth,"Nicalis, Inc.",14.99,3817,Games,4.54257,76340.0,Games,False,77706.0
1455659335,294,Dunder Inc.,Glen Bentley,0.99,3798,Games,4.73881,75960.0,Games,False,77456.0
1567658979,295,SkySafari 7 Pro,Simulation Curriculum Corp.,29.99,3861,Reference,4.69801,77220.0,Education & Reference,False,77208.0
1298544927,296,My Child Lebensborn,Sarepta Studio AS,2.99,3801,Games,4.80978,76020.0,Games,False,76962.0
570306657,297,LEGO Batman: DC Super Heroes,Warner Bros. Entertainment,4.99,3742,Games,4.01443,74840.0,Games,False,76718.0
1035689743,298,BusyCal: Calendar & Tasks,Busy Apps FZE,9.99,3737,Productivity,4.68932,74740.0,Business and Productivity,False,76474.0
1522926196,299,Messiahs,Fatih Beceren,1.99,3697,Games,4.58453,73940.0,Games,False,76233.0
654806302,300,USFS & BLM Campgrounds,William Modesitt,0.99,3709,Travel,4.5395,74180.0,Travel and Navigation,False,75993.0
294631159,301,WeatherPro,DTN Germany GmbH.,0.99,3672,Weather,4.67293,73440.0,Travel and Navigation,False,75755.0
363360636,302,Ship Finder,pinkfroot limited,4.99,3678,Navigation,4.22837,73560.0,Travel and Navigation,False,75518.0
1542899856,303,Scanner Lens,Atlasv Global Pte. Ltd.,1.99,3646,Productivity,4.81953,72920.0,Business and Productivity,False,75283.0
1323070827,304,Teen Titans Go! Figure,"Turner Broadcasting System, Inc.",3.99,3659,Games,4.29298,73180.0,Games,False,75049.0
1453838527,305,Age of History II,Lukasz Jakowski Games,2.99,3655,Games,4.14254,73100.0,Games,False,74817.0
1179462965,306,Farming USA 2,Bowen Games LLC,3.99,3634,Games,4.32057,72680.0,Games,False,74586.0
554937499,307,Earn to Die,Not Doppler Pty Limited,0.99,3621,Games,4.77851,72420.0,Games,False,74356.0
1502818559,308,ACNH Travel Guide,Jeffrey Kuiken,3.99,3614,Reference,4.90814,72280.0,Education & Reference,False,74128.0
1420774597,309,Nautical Charts & Maps,"LW Brands, LLC",8.99,3592,Navigation,4.62389,71840.0,Travel and Navigation,False,73902.0
1073698593,310,LEGO Jurassic World,Warner Bros. Entertainment,4.99,3583,Games,4.25063,71660.0,Games,False,73677.0
575154654,311,Pou,Zakeh Limited,1.99,3590,Games,4.36045,71800.0,Games,False,73453.0
484090401,312,Akinator VIP,Elokence.com,3.99,3558,Entertainment,4.34091,71160.0,Entertainment & Music,False,73231.0
937976391,313,Heads Up! Charades for Kids,Warner Bros. Entertainment,4.99,3548,Games,4.70152,70960.0,Games,False,73010.0
1371965583,314,The Gardens Between,THE VOXEL AGENTS PTY. LTD.,4.99,3528,Games,4.76672,70560.0,Games,False,72791.0
744882019,315,GraphNCalc83,Ernest Brock,5.99,3517,Education,4.8746,70340.0,Education & Reference,False,72572.0
569371565,316,Countdown Star (Ad-Free),Joseph Merrill,0.99,3511,Entertainment,4.75392,70220.0,Entertainment & Music,False,72356.0
737006024,317,LEGO Marvel Super Heroes,Warner Bros. Entertainment,4.99,3437,Games,3.40122,68740.0,Games,False,72140.0
533299240,318,Glucose Buddy+ for Diabetes,Azumio Inc.,1.99,3381,Medical,4.81751,67620.0,Lifestyle and Health,False,71926.0
645384141,319,Cachly - Geocaching,Zed Said Studio LLC,4.99,3363,Navigation,4.7758,67260.0,Travel and Navigation,False,71713.0
293656711,320,Perfect OB Wheel,"Evan Schoenberg, M.D.",1.99,3335,Medical,4.91873,66700.0,Lifestyle and Health,False,71501.0
1665706687,321,Underground Blossom,Rusty Lake B.V.,2.99,3359,Games,4.9217,67180.0,Games,False,71291.0
1005658093,322,The Escapists: Prison Escape,Team17 Digital Limited,0.99,3293,Games,4.41603,65860.0,Games,False,71082.0
405835358,323,MilGPS,Cascode Labs Pty Ltd,12.99,3357,Navigation,4.83527,67140.0,Travel and Navigation,False,70874.0
1504150811,324,Ghost SLS,"OurBigAdventure, LLC",0.99,3276,Entertainment,4.42949,65520.0,Entertainment & Music,False,70668.0
926177061,325,TinType by Hipstamatic,"Hipstamatic, LLC",0.99,3268,Photo & Video,4.80722,65360.0,Photo and Video,False,70463.0
1600087840,326,Spirit Talker Communicator ITC,Jose Martin,4.99,3338,Entertainment,4.58148,66760.0,Entertainment & Music,False,70259.0
573192227,327,CloudBeats: Cloud Music Player,Roman Burda,8.99,3245,Music,4.7057,64900.0,Entertainment & Music,False,70056.0
1533979882,328,Northgard,Playdigious,7.99,3207,Games,4.60773,64140.0,Games,False,69854.0
1450635907,329,Zombie Night Terror,Plug In Digital,6.99,3192,Games,4.76911,63840.0,Games,False,69654.0
6450058135,330,Unpacking,"Humble Bundle, Inc.",9.99,3281,Games,4.79457,65620.0,Games,False,69454.0
335445693,331,Backgammon Pro,Optime Software LLC,1.99,3151,Games,4.53792,63020.0,Games,False,69256.0
1032743715,332,Teeny Titans - Teen Titans Go!,"Turner Broadcasting System, Inc.",3.99,3142,Games,4.47166,62840.0,Games,False,69059.0
980016643,333,Word Master - Pro,Luis Gualandi,4.99,3168,Games,4.82576,63360.0,Games,False,68864.0
6446508218,334,Fantasy Football Draft Kit '24,Roto Sports Inc,7.99,3131,Sports,4.86362,62620.0,Lifestyle and Health,False,68669.0
320300350,335,Virtual Families,"LDW Software, LLC",1.99,3114,Games,4.24984,62280.0,Games,False,68475.0
1012298403,336,Don't Starve: Pocket Edition,Klei Entertainment Inc.,4.99,3108,Games,4.50837,62160.0,Games,False,68283.0
721000562,337,Tide Graph Pro,Brainware LLC,5.99,3098,Navigation,4.84345,61960.0,Travel and Navigation,False,68092.0
365876767,338,Spite & Malice HD,WildCard Classics Inc,4.99,3079,Games,4.72231,61580.0,Games,False,67901.0
1088672024,339,Fitmeter Bike - GPS Cycling,Volker Schueppel,5.99,3076,Health & Fitness,4.79194,61520.0,Lifestyle and Health,False,67712.0
1184204602,340,ProMovie Recorder +,Panda Apps Limited,2.99,2968,Photo & Video,4.72237,59360.0,Photo and Video,False,67524.0
779157948,341,Threes!,Sirvo LLC,5.99,2960,Games,4.01115,59200.0,Games,False,67337.0
435913585,342,Superimpose,Pankaj Goswami,1.99,2954,Photo & Video,4.52911,59080.0,Photo and Video,False,67152.0
1113736426,343,RollerCoaster Tycoon Classic,"Atari, Interactive",5.99,2947,Games,4.28029,58940.0,Games,False,66967.0
1309035984,344,Passpartout: Starving Artist,Flamebait AB,4.99,2905,Games,4.70878,58100.0,Games,False,66783.0
1182456409,345,Alto's Odyssey,Snowman,4.99,2884,Games,4.42718,57680.0,Games,False,66600.0
377989827,346,Diptic,Peak Systems,2.99,2887,Photo & Video,4.52511,57740.0,Photo and Video,False,66418.0
953959208,347,(How to) Pronounce PRO,Dawid Pietrala,1.99,2908,Education,4.82909,58160.0,Education & Reference,False,66238.0
1438091392,348,Human: Fall Flat,"505 Games (US), Inc.",4.99,2851,Games,4.14416,57020.0,Games,False,66058.0
1458419589,349,Hondata Complete,Alphabit Software Inc.,12.99,2846,Utilities,4.72417,56920.0,Business and Productivity,False,65879.0
1645791169,350,Pocket GM 3: Football Sim,Jonathan Howell,2.99,2851,Games,4.90179,57020.0,Games,False,65702.0
1465720386,351,MudRunner Mobile,Focus Entertainment,5.99,2824,Games,4.65156,56480.0,Games,False,65525.0
1126386264,352,AdGuard Pro — adblock&privacy,Adguard Software Limited,9.99,2812,Utilities,4.39616,56240.0,Business and Productivity,False,65349.0
914386930,353,DSLR Camera,Fulvio Scichilone,0.99,2811,Photo & Video,4.67021,56220.0,Photo and Video,False,65174.0
878642174,354,TV Cast Pro for Samsung TV,Kraus und Karnath GbR 2Kit Consulting,6.99,2818,Photo & Video,3.79524,56360.0,Photo and Video,False,65001.0
362389803,355,Progressive Alarm Clock,Spotlight Six Software LLC,0.99,2810,Health & Fitness,4.57473,56200.0,Lifestyle and Health,False,64828.0
1304177471,356,Superimpose X,Pankaj Goswami,4.99,2787,Photo & Video,4.73949,55740.0,Photo and Video,False,64656.0
539418490,357,TX Real Estate Exam Flashcards,Champions School of Real Estate,2.99,2776,Education,4.77665,55520.0,Education & Reference,False,64485.0
497864213,358,Binoculars,ESS International Corporation,4.99,2757,Utilities,4.49763,55140.0,Business and Productivity,False,64315.0
646489967,359,Castle of Illusion,"Disney Electronic Content, Inc.",4.99,2748,Games,4.02583,54960.0,Games,False,64146.0
323061162,360,Sleep Machine,SleepSoft LLC,3.99,2722,Health & Fitness,4.7252,54440.0,Lifestyle and Health,False,63977.0
1437096541,361,Rush Rally 3,Brownmonster Limited,4.99,2708,Games,4.77325,54160.0,Games,False,63810.0
1010311475,362,QuickBend: Conduit Bending,Bret Hardman,6.99,2730,Productivity,4.80366,54600.0,Business and Productivity,False,63644.0
1440944902,363,Topographic Maps & Trails,"LW Brands, LLC",4.99,2699,Navigation,4.56947,53980.0,Travel and Navigation,False,63478.0
380090605,364,Let's create! Pottery HD,Infinite Dreams,4.99,2695,Entertainment,4.56586,53900.0,Entertainment & Music,False,63314.0
1292099839,365,Donut County,"Annapurna Games, LLC",4.99,2688,Games,3.96317,53760.0,Games,False,63150.0
290231956,366,iPeriod Period Tracker +,"Winkpass Creations, Inc.",1.99,2679,Health & Fitness,4.16499,53580.0,Lifestyle and Health,False,62987.0
363949050,367,Backgammon HD,WildCard Classics Inc,4.99,2686,Games,4.56701,53720.0,Games,False,62825.0
824305459,368,Papa's Freezeria To Go!,Flipline IDS LLC,0.99,2690,Games,4.24349,53800.0,Games,False,62664.0
1072395467,369,60 Seconds! Atomic Adventure,Robot Gentleman sp. z o.o.,3.99,2665,Games,4.24203,53300.0,Games,False,62503.0
503092422,370,Ski Safari,Defiant Development Pty.Ltd,0.99,2653,Games,4.65662,53060.0,Games,False,62344.0
823869162,371,SimplePlanes,"Jundroo, LLC",2.99,2651,Games,4.61486,53020.0,Games,False,62185.0
754105884,372,NightCap Camera,Realtime Dreams Limited,2.99,2653,Photo & Video,4.40181,53060.0,Photo and Video,False,62027.0
301387274,373,Pocket God,Bolt Creative,0.99,2616,Entertainment,4.28364,52320.0,Entertainment & Music,False,61870.0
737568020,374,ACIM Remind,CDE Solutions Inc.,5.99,2615,Lifestyle,4.85276,52300.0,Lifestyle and Health,False,61714.0
1563121109,375,Shattered Pixel Dungeon,Evan Debenham,4.99,2661,Games,4.90041,53220.0,Games,False,61559.0
656951157,376,Playdead's LIMBO,Playdead ApS,3.99,2599,Games,4.55175,51980.0,Games,False,61404.0
364593496,377,True Backgammon,CompuLab,3.99,2596,Games,4.36132,51920.0,Games,False,61251.0
460744832,378,Word Finder - wordhelper.org,Richard Loxley Ltd,2.99,2593,Games,4.76321,51860.0,Games,False,61098.0
1353841706,379,My Singing Monsters Composer,Big Blue Bubble,4.99,2636,Games,4.47724,52720.0,Games,False,60945.0
1491530147,380,Slay the Spire,"Humble Bundle, Inc.",9.99,2593,Games,4.1828,51860.0,Games,False,60794.0
1257573007,381,RV Dump Stations,William Modesitt,0.99,2605,Travel,4.21651,52100.0,Travel and Navigation,False,60643.0
1365164709,382,INKHUNTER PRO Tattoos try on,Inkhunter,0.99,2568,Lifestyle,4.79322,51360.0,Lifestyle and Health,False,60494.0
390017969,383,Due - Reminders & Timers,Due Apps LLP,7.99,2561,Productivity,4.67903,51220.0,Business and Productivity,False,60344.0
1065935771,384,Angel Answers Oracle Cards,"Oceanhouse Media, Inc.",9.99,2559,Lifestyle,4.75928,51180.0,Lifestyle and Health,False,60196.0
1109489005,385,ASA's Sailing Challenge,American Sailing Association,3.99,2563,Education,4.79906,51260.0,Education & Reference,False,60048.0
1336026283,386,BATTLESHIP,Marmalade Game Studio Limited,2.99,2535,Games,4.2138,50700.0,Games,False,59902.0
579300320,387,Tides Near Me - No Ads,"Shelter Island Mapping Company, LLC",2.99,2536,Weather,4.82294,50720.0,Travel and Navigation,False,59755.0
414194259,388,Sunset and Sunrise Times,Fascinating Projects Pty Ltd,9.99,2518,Weather,4.86735,50360.0,Travel and Navigation,False,59610.0
505367096,389,Fog of World,Ollix,30.0,2522,Travel,4.80769,50440.0,Travel and Navigation,False,59465.0
1435140819,390,Very Little Nightmares,BANDAI NAMCO Entertainment Europe,6.99,2507,Games,4.63303,50140.0,Games,False,59321.0
393858566,391,Downcast,Jamawkinaw Enterprises LLC,2.99,2516,News,4.27862,50320.0,News and Information,True,59178.0
382452060,392,10BII Calc HD,Ernest Brock,5.99,2502,Finance,4.92086,50040.0,Business and Productivity,False,59036.0
357404131,393,Slow Shutter Cam,Cogitap Software,2.99,2514,Photo & Video,4.6245,50280.0,Photo and Video,False,58894.0
347345474,394,ABBYY Business Card Reader Pro,ABBYY USA Software House Inc,59.99,2496,Business,4.58293,49920.0,Business and Productivity,False,58753.0
626789870,395,Dog Monitor,TappyTaps s.r.o.,6.99,2491,Lifestyle,4.74829,49820.0,Lifestyle and Health,False,58612.0
975683986,396,Door Kickers,KILLHOUSE GAMES SRL,4.99,2508,Games,4.85766,50160.0,Games,False,58473.0
516875543,397,Offroad Legends,Dogbyte Games Kft.,0.99,2478,Games,4.54075,49560.0,Games,False,58334.0
498360026,398,Sleep Time+ Cycle Alarm Timer,Azumio Inc.,1.99,2465,Health & Fitness,4.76957,49300.0,Lifestyle and Health,False,58195.0
539397400,399,nPlayer Plus,Newin Inc.,8.99,2456,Entertainment,4.71702,49120.0,Entertainment & Music,False,58057.0
444844790,400,Scribblenauts Remix,Warner Bros. Entertainment,0.99,2443,Games,3.6316,48860.0,Games,False,57920.0
396085661,401,Game Dev Story,"Kairosoft Co.,Ltd",4.99,2449,Games,4.87628,48980.0,Games,False,57784.0
289616509,402,Mobile Mouse Remote,"RPA Tech, INC",3.99,2444,Utilities,4.55442,48880.0,Business and Productivity,False,57648.0
1328952941,403,3D Fish Feeding and Grow,M Usman Rasheed,4.99,2440,Games,3.75615,48800.0,Games,False,57513.0
306526794,404,iBP Blood Pressure,Leading Edge Apps LLC,0.99,2435,Medical,4.8078,48700.0,Lifestyle and Health,False,57379.0
1179421849,405,GRID Autosport,Feral Interactive Ltd,9.99,2437,Games,4.52072,48740.0,Games,False,57245.0
893194736,406,Kitty Powers' Matchmaker,Magic Notion Ltd.,2.99,2423,Games,4.82047,48460.0,Games,False,57112.0
972387337,407,Scrivener,Literature & Latte Ltd,23.99,2401,Productivity,4.23324,48020.0,Business and Productivity,False,56980.0
736683061,408,A Dark Room,Amirali Rajan,1.99,2397,Games,4.76345,47940.0,Games,False,56848.0
1436429074,409,FILCA - Vintage Film Camera,Cheol Kim,0.0,2388,Photo & Video,3.80737,47760.0,Photo and Video,False,56717.0
1511179040,410,Fitness Stats,"Indie Computing Labs, LLC",7.99,2381,Health & Fitness,4.76774,47620.0,Lifestyle and Health,False,56586.0
1530940107,412,Pocket GM 2: Football Sim,Jonathan Howell,0.99,2338,Games,4.85843,46760.0,Games,False,56327.0
350925062,413,World Map 2023 Pro,Appventions,1.99,2355,Reference,4.70658,47100.0,Education & Reference,False,56198.0
845657206,414,Baby Tracker Pro (Newborn Log),Nighp Software LLC,4.99,2341,Medical,4.78001,46820.0,Lifestyle and Health,False,56070.0
329670577,415,Camera+ Legacy,LateNite Apps,4.99,2299,Photo & Video,4.26403,45980.0,Photo and Video,False,55942.0
585933440,416,Buycott - Barcode Scanner & QR Bar Code Scanner,Buycott Inc.,1.99,2298,Shopping,4.52088,45960.0,Lifestyle and Health,False,55815.0
918609651,417,Money Pro: Personal Finance AR,iBear LLC,0.99,2283,Finance,4.22733,45660.0,Business and Productivity,False,55689.0
1030902626,418,Scribblenauts Unlimited,Warner Bros. Entertainment,4.99,2276,Games,4.2522,45520.0,Games,False,55563.0
410413185,419,Weight Diary,CURLYBRACE APPS LTD,5.99,2277,Health & Fitness,4.88054,45540.0,Lifestyle and Health,False,55438.0
1508808963,420,River Levels & Flows,"LW Brands, LLC",2.99,2270,Weather,4.61013,45400.0,Travel and Navigation,False,55313.0
1073907652,421,Cardiograph,MacroPinch ltd.,1.99,2253,Health & Fitness,4.65069,45060.0,Lifestyle and Health,False,55189.0
791684332,422,Find Car Anchor Pointer,Alexander Deplov,0.0,2259,Navigation,4.62373,45180.0,Travel and Navigation,False,55066.0
363691477,423,Cribbage HD,WildCard Classics Inc,5.99,2257,Games,4.73106,45140.0,Games,False,54943.0
449735650,424,Where's My Water?,"Disney Electronic Content, Inc.",1.99,2253,Games,4.24899,45060.0,Games,False,54821.0
530829008,425,Speedometer 55 Pro. GPS kit.,Stanislav Dvoychenko,3.99,2229,Navigation,4.7214,44580.0,Travel and Navigation,False,54699.0
1008697836,426,Starting Strength Official,Shabu Pty Ltd,29.99,2218,Health & Fitness,4.79666,44360.0,Lifestyle and Health,False,54578.0
1269225754,427,Gorogoa,"Annapurna Games, LLC",4.99,2206,Games,4.62647,44120.0,Games,False,54457.0
504001448,428,Muscles & Kinesiology,Argosy Publishing,24.99,2216,Medical,4.83709,44320.0,Lifestyle and Health,False,54337.0
347393479,429,Roadside America,This Exit LLC,2.99,2216,Travel,4.66381,44320.0,Travel and Navigation,False,54217.0
288419283,430,RadarScope,"Base Velocity, LLC",9.99,2209,Weather,4.18832,44180.0,Travel and Navigation,False,54098.0
1035430719,431,My Currency Converter Pro,JRustonApps B.V.,3.99,2208,Finance,4.86322,44160.0,Business and Productivity,False,53980.0
1095856653,432,Road Trip Planner,William Modesitt,3.99,2195,Travel,4.17767,43900.0,Travel and Navigation,False,53862.0
1466120520,433,iVerify Basic,iVerify LLC,0.99,2196,Utilities,4.69718,43920.0,Business and Productivity,False,53744.0
6449003064,434,Goblin Tools,Skyhook,1.99,2234,Utilities,4.84825,44680.0,Business and Productivity,False,53627.0
398299456,435,iAllowance (Chores Allowances),James Spencer,2.99,2189,Finance,4.38648,43780.0,Business and Productivity,False,53511.0
549027629,436,Super Hexagon,Distractionware Limited,2.99,2171,Games,4.46522,43420.0,Games,False,53395.0
1104649303,437,My Moon Phase Pro - Alerts,JRustonApps B.V.,3.99,2166,Weather,4.88596,43320.0,Travel and Navigation,False,53280.0
1038014543,438,Day R Premium: last world war,RMIND GAMES L.L.C-FZ,2.99,2147,Games,4.58779,42940.0,Games,False,53165.0
365780014,439,iSolunar Hunt & Fish Times,"RedSnake Enterprises, LLC",5.99,2188,Sports,4.71617,43760.0,Lifestyle and Health,False,53051.0
1638551535,440,Accounts 3 Checkbook,Steve Tran,4.99,2160,Finance,4.68009,43200.0,Business and Productivity,False,52937.0
1601446687,441,Streets of Rage 4,Playdigious,7.99,2156,Games,4.86827,43120.0,Games,False,52823.0
423492040,442,Planimeter — Measure Land Area,Core Signals LLC,7.99,2128,Productivity,4.75141,42560.0,Business and Productivity,False,52711.0
403684733,443,Badoo Premium,Badoo Software Ltd,2.99,2100,Social Networking,4.50429,42000.0,Social Networking and Communication,True,52598.0
1236011411,444,Sibley Birds 2nd Edition,Cool Ideas LLC,19.99,2114,Reference,4.88316,42280.0,Education & Reference,False,52486.0
1453647914,445,iWebTV PRO,Swishly inc,6.99,2146,Photo & Video,4.64958,42920.0,Photo and Video,False,52375.0
950812012,446,Alto's Adventure,Snowman,4.99,2078,Games,4.60202,41560.0,Games,False,52264.0
381342267,447,Stack the States,"Freecloud Design, Inc.",2.99,2076,Education,4.43015,41520.0,Education & Reference,False,52154.0
321293183,448,DashCommand - OBD-II Gauges,"AUTO METER PRODUCTS, INC.",9.99,2070,Sports,4.2256,41400.0,Lifestyle and Health,False,52044.0
1488074449,449,Story Saver ∞,Yerzhan Tleuov,4.99,2050,Social Networking,4.58732,41000.0,Social Networking and Communication,True,51935.0
1360656789,450,Ghost Science M3,Michael Weber,11.95,2058,Entertainment,4.5826,41160.0,Entertainment & Music,False,51826.0
1059218666,451,Litchi for DJI Drones,VC TECHNOLOGY LTD,24.99,2053,Photo & Video,4.54213,41060.0,Photo and Video,False,51717.0
6447357776,452,Clue (2024),Marmalade Game Studio Limited,4.99,2098,Games,4.78408,41960.0,Games,False,51609.0
1336663439,453,AR Spiders,Joachim Mertens,2.99,2023,Entertainment,4.47405,40460.0,Entertainment & Music,False,51502.0
1462692186,454,TV Remote Controller,Alexey Siginur,0.99,2014,Lifestyle,4.65789,40280.0,Lifestyle and Health,False,51394.0
1440996640,455,"Flat Earth Sun, Moon & Zodiac",Blue Water Bay,2.99,2012,Utilities,4.74552,40240.0,Business and Productivity,False,51288.0
1406382064,456,ELOH,Broken Rules Interactive Media GmbH,2.99,2011,Games,4.87618,40220.0,Games,False,51182.0
982175678,457,This War of Mine,11 bit studios s.a.,13.99,2015,Games,4.44069,40300.0,Games,False,51076.0
622613679,458,Survivalcraft,Igor Kalicinski,3.99,2004,Games,4.05539,40080.0,Games,False,50971.0
682472857,459,ASL Dictionary Sign Language,Software Studios LLC,7.99,2000,Education,4.73299,40000.0,Education & Reference,False,50866.0
564730202,460,Money Manager (Remove Ads),Realbyte Inc.,5.99,2018,Finance,4.82904,40360.0,Business and Productivity,False,50761.0
1575414319,461,Dune: Imperium,Dire Wolf Digital LLC,10.99,2103,Games,4.89301,42060.0,Games,False,50657.0
