app_id,category,country,advisories,kind,trackContentRating,averageUserRatingForCurrentVersion,averageUserRating,trackCensoredName,fileSizeBytes,sellerUrl,formattedPrice,contentAdvisoryRating,artistId,artistName,genres,price,primaryGenreName,primaryGenreId,bundleId,releaseDate,trackId,trackName,genreIds,isVppDeviceBasedLicensingEnabled,sellerName,currency,version,wrapperType,userRatingCount,outside_good,in_app,downloads
1044677336.0,7003.0,es,,software,4+,4.6756,4.6756,Cut the Rope: Magi GOLD,204158976.0,http://cuttherope.net,"0,99 €",4+,450542236.0,ZeptoLab UK Limited,"Juegos,Puzle,Recreativos,Entretenimiento",0.99,Games,6014.0,com.zeptolab.ctrm,2015-12-16T17:32:48Z,1044677336.0,Cut the Rope: Magi GOLD,"6014,7012,7003,6016",True,ZeptoLab UK Limited,EUR,1.11.0,software,336.0,Games,True,7803.2263079291015
667362389.0,7002.0,nl,Soms/Milde horror-/angstthema’s,software,9+,4.86721,4.86721,The Room Two,434160640.0,http://www.FireproofGames.com,"€ 1,99",9+,552039499.0,Fireproof Studios Limited,"Games,Puzzel,Avontuur",1.99,Games,6014.0,com.FireproofStudios.TheRoom2,2013-12-12T08:00:00Z,667362389.0,The Room Two,"6014,7012,7002",True,Fireproof Studios Limited,EUR,1.0.5,software,964.0,Games,False,21189.79309005657
283436103.0,7005.0,se,,software,4+,4.44827,4.44827,Solitaire City (Ad Free),47149056.0,http://www.solitairecity.com/iPhone.shtml,"69,00 kr",4+,283436106.0,Digital Smoke LLC,"Spel,Kort,Underhållning,Kasino",69.0,Games,6014.0,us.digitalsmoke.solitairecity,2019-02-01T08:00:00Z,283436103.0,Solitaire City (Ad Free),"6014,7005,6016,7006",True,Digital Smoke,SEK,7.30,software,58.0,Games,False,1209.266651627255
329981776.0,6014.0,it,,software,4+,4.71831,4.71831,Sudoku ″,2358272.0,http://mindthefrog.com/en/,"1,99 €",4+,329981779.0,"Mind The Frog, Inc.","Giochi,Giochi da tavolo,Rompicapo,Intrattenimento",1.99,Games,6014.0,com.mindthefrog.sudoku,2009-09-16T01:55:45Z,329981776.0,Sudoku ″,"6014,7004,7012,6016",True,"Mind The Frog, Inc.",EUR,3.9.6,software,284.0,Games,False,41043.92790220194
1622869542.0,6014.0,gr,Infrequent/Mild Cartoon or Fantasy Violence,software,9+,4.91892,4.91892,Kingdom Rush 5: Alliance TD,460336128.0,https://www.kingdomrushalliance.com/,"7,99 €",9+,558612918.0,Ironhide S.A.,"Games,Action,Strategy,Entertainment",7.99,Games,6014.0,com.ironhidegames.kingdomrush.alliance,2024-07-25T07:00:00Z,1622869542.0,Kingdom Rush 5: Alliance TD,"6014,7001,7017,6016",True,Ironhide S.A.,EUR,2.00.20,software,37.0,Games,True,2108.0052428531862
1342309192.0,7002.0,kr,"드문/경미한 만화 또는 비현실적 폭력,드문/경미한 성적/선정적 테마,드문/경미한 욕설 또는 저질의 유머,드문/경미한 술, 담배 또는 약물의 사용 또는 언급",software,12+,4.80556,4.80556,Reigns: 왕좌의 게임,225599488.0,http://reignsgame.com,"￦5,500",12+,457410262.0,Devolver,"게임,카드,어드벤처",5500.0,Games,6014.0,com.devolver.reignsGoT,2018-10-18T07:00:00Z,1342309192.0,Reigns: 왕좌의 게임,"6014,7005,7002",True,"Devolver Digital, Inc.",KRW,1.15,software,1368.0,Games,False,27894.119677547395
1660396433.0,7014.0,gr,"Infrequent/Mild Cartoon or Fantasy Violence,Infrequent/Mild Profanity or Crude Humour,Infrequent/Mild Sexual Content and Nudity,Infrequent/Mild Alcohol, Tobacco, or Drug Use or References",software,12+,5.0,5.0,Monthly Dystopia,224214016.0,http://hermesgame.com/,"1,99 €",12+,1419516270.0,Fatih Beceren,"Games,Adventure,Role-Playing",1.99,Games,6014.0,com.fatih.dystopiaen,2023-01-05T08:00:00Z,1660396433.0,Monthly Dystopia,"6014,7002,7014",True,Fatih Beceren,EUR,2.2,software,16.0,Games,True,340.91889283276845
483994942.0,6013.0,gr,"Frequent/Intense Medical/Treatment Information,Frequent/Intense Alcohol, Tobacco, or Drug Use or References",software,17+,4.77273,4.77273,QuitNow! PRO,81267712.0,https://quitnow.app,"24,99 €",17+,483994933.0,Fewlaps SL,"Health & Fitness,Lifestyle",24.99,Health & Fitness,6013.0,com.eaginsoftware.QuitNowPro,2011-12-10T08:00:00Z,483994942.0,QuitNow! PRO,"6013,6012",True,Fewlaps SL,EUR,6.54.0,software,22.0,Health & Fitness,False,581.739490735056
667362389.0,7002.0,gb,Infrequent/Mild Horror/Fear Themes,software,9+,4.87554,4.87554,The Room Two,434160640.0,http://www.FireproofGames.com,£1.99,9+,552039499.0,Fireproof Studios Limited,"Games,Puzzle,Adventure",1.99,Games,6014.0,com.FireproofStudios.TheRoom2,2013-12-12T08:00:00Z,667362389.0,The Room Two,"6014,7012,7002",True,Fireproof Studios Limited,GBP,1.0.5,software,4974.0,Games,False,108763.55907204926
1113085704.0,6006.0,us,,software,4+,4.95471,4.95471,NASB MacArthur Study Bible,215217152.0,https://tecartabible.com/#Store-id=1400,$23.99,4+,1423240170.0,Bible App Labs LLC,"Reference,Books",23.99,Reference,6006.0,com.tecarta.NASBMacArthur,2016-09-20T19:31:11Z,1113085704.0,NASB MacArthur Study Bible,"6006,6018",True,Bible App Labs LLC,USD,7.16.2,software,1899.0,Reference,True,37883.51563146968
390017969.0,6007.0,it,,software,4+,4.54667,4.54667,Due - Promemoria & Timer,67981312.0,https://www.dueapp.com/,"8,99 €",4+,387681526.0,Due Apps LLP,"Produttività,Utility",8.99,Productivity,6007.0,com.phocusllp.due,2010-09-15T00:27:55Z,390017969.0,Due - Promemoria & Timer,"6007,6002",True,Due Apps LLP,EUR,24.5,software,150.0,Productivity,True,3824.8460126045497
904737816.0,7001.0,us,Infrequent/Mild Cartoon or Fantasy Violence,software,9+,4.86878,4.86878,Kingdom Rush Origins TD,220588032.0,https://www.ironhidegames.com/Games/kingdom-rush-origins,$2.99,9+,558612918.0,Ironhide S.A.,"Games,Strategy,Action,Entertainment",2.99,Games,6014.0,com.ironhidegames.kingdomrush.elves,2014-11-20T08:00:00Z,904737816.0,Kingdom Rush Origins TD,"6014,7017,7001,6016",True,Ironhide S.A.,USD,6.1.25,software,12437.0,Games,True,279754.0475754659
6466817781.0,6008.0,kr,,software,4+,4.82041,4.82041,Cinetint - 영화의 한 장면처럼,13530112.0,https://www.instagram.com/cinetint,"￦3,300",4+,494822350.0,KIM KYUNG MIN,사진 및 비디오,3300.0,Photo & Video,6008.0,com.kmds100.cinetint,2023-09-25T07:00:00Z,6466817781.0,Cinetint - 영화의 한 장면처럼,6008,True,KYUNG MIN KIM,KRW,1.2.0,software,245.0,Photo & Video,False,9100.173655233859
579300320.0,6001.0,us,,software,4+,4.82313,4.82313,Tides Near Me - No Ads,51315712.0,http://tidesnear.me,$2.99,4+,579300323.0,"Shelter Island Mapping Company, LLC","Weather,Utilities",2.99,Weather,6001.0,me.tidesnear.paid,2012-12-10T20:19:24Z,579300320.0,Tides Near Me - No Ads,"6001,6002",True,"Shelter Island Mapping Company, LLC",USD,3.4.13,software,2533.0,Weather,False,60387.617350246015
444078131.0,6006.0,fr,,software,4+,4.23316,4.23316,Le BLED,172934144.0,http://www.bled.hachette-education.com/,"6,99 €",4+,305716979.0,Hachette Livre,"Références,Éducation",6.99,Reference,6006.0,fr.hachette-education.BLED,2011-06-21T01:14:58Z,444078131.0,Le BLED,"6006,6017",True,Hachette Livre,EUR,2.6,software,193.0,Reference,False,3866.041463087287
1295610132.0,6007.0,us,,software,4+,3.41361,3.41361,Screen Mirroring + for Roku,25940992.0,https://screenmirroring.app/roku,$6.99,4+,477998014.0,Kraus und Karnath GbR 2Kit Consulting,"Productivity,Utilities",6.99,Productivity,6007.0,de.2kit.Screen-Mirroring-Roku,2019-02-24T03:37:19Z,1295610132.0,Screen Mirroring + for Roku,"6007,6002",True,Kraus und Karnath GbR 2Kit Consulting,USD,3.0,software,23094.0,Productivity,False,498073.29037582345
1365164709.0,6012.0,it,"Raro/moderato contenuto sessuale o nudità,Raro/moderato contenuto relativo ad alcol, tabacco o stupefacenti",software,12+,4.86069,4.86069,INKHUNTER PRO Tattoos try on,203089920.0,http://inkhunter.tattoo/,"0,99 €",12+,1632446416.0,InkHunter,"Stili e tendenze,Foto e video",0.99,Lifestyle,6012.0,InkHunter.inkHunter.pro,2018-03-29T20:17:58Z,1365164709.0,INKHUNTER PRO Tattoos try on,"6012,6008",True,Inkhunter,EUR,2.10.5,software,201.0,Lifestyle,False,5916.076218406527
302981385.0,7005.0,au,,software,4+,4.70289,4.70289,Spite & Malice,128861184.0,http://wildcardstudios.com/games/spiteandmalice/index.php,$4.99,4+,284954485.0,WildCard Classics Inc,"Games,Card,Casino",4.99,Games,6014.0,com.trivialtechnology.Spite,2009-02-05T18:31:36Z,302981385.0,Spite & Malice,"6014,7005,7006",True,WildCard Classics Inc,AUD,3.1.7,software,138.0,Games,True,2797.1529822296975
1023146677.0,7001.0,fr,"Scènes fréquentes/intenses d’horreur ou d’épouvante,Scènes fréquentes/intenses de violence (animation ou fantastique)",software,12+,4.66525,4.66525,Five Nights at Freddy's 4,57518080.0,,"2,99 €",12+,1438432084.0,CLICKTEAM LLC USA,"Jeux,Action",2.99,Games,6014.0,com.scottgames.fnaf4,2015-08-03T21:19:58Z,1023146677.0,Five Nights at Freddy's 4,"6014,7001",True,CLICKTEAM LLC USA,EUR,2.0.2,software,236.0,Games,False,5057.604250252006
1453990763.0,6008.0,us,,software,4+,3.15481,3.15481,Screen Mirroring+ for Fire TV,50124800.0,https://screenmirroring.app/firetv,$6.99,4+,477998014.0,Kraus und Karnath GbR 2Kit Consulting,"Photo & Video,Utilities",6.99,Photo & Video,6008.0,de.2kit.Screen-Mirroring-FireTV,2019-03-02T21:55:26Z,1453990763.0,Screen Mirroring+ for Fire TV,"6008,6002",True,Kraus und Karnath GbR 2Kit Consulting,USD,3.1,software,13339.0,Photo & Video,False,263138.61080952967
1170778553.0,7015.0,gb,Infrequent/Mild Realistic Violence,software,12+,4.77888,4.77888,Clay Hunt PRO,263220224.0,http://www.clayhuntpro.com,£4.99,12+,337571579.0,Shotgun Gaming Oy,"Games,Simulation,Sports",4.99,Games,6014.0,com.aleksirantonen.clayhuntpro,2017-05-14T02:12:55Z,1170778553.0,Clay Hunt PRO,"6014,7015,7016",True,Shotgun Gaming Oy,GBP,1.9.8,software,606.0,Games,False,12134.495401081123
1253855339.0,7002.0,gb,"Frequent/Intense Cartoon or Fantasy Violence,Infrequent/Mild Realistic Violence,Infrequent/Mild Horror/Fear Themes,Infrequent/Mild Mature/Suggestive Themes",software,12+,4.62898,4.62898,Rusty Lake Paradise,123958272.0,http://www.rustylake.com,£2.99,12+,979777164.0,Rusty Lake,"Games,Adventure,Puzzle",2.99,Games,6014.0,com.RustyLake.RustyLakeParadise,2018-01-11T01:10:17Z,1253855339.0,Rusty Lake Paradise,"6014,7002,7012",True,Rusty Lake B.V.,GBP,1.8,software,283.0,Games,False,5745.812944935764
428855226.0,6002.0,gb,Unrestricted Web Access,software,17+,4.80037,4.80037,Private Browsing White,13032448.0,http://www.savysoda.com,£4.99,17+,295726257.0,Savy Soda Pty Ltd,"Utilities,Productivity",4.99,Utilities,6002.0,com.savysoda.privateBrowserWhite,2011-04-06T03:02:06Z,428855226.0,Private Browsing White,"6002,6007",True,Savy Soda Pty Ltd,GBP,17.0,software,536.0,Utilities,False,148661.48592054052
918609651.0,6015.0,gb,,software,4+,4.28175,4.28175,Money Pro: Personal Finance AR,308564992.0,https://money.pro/iphone/,£0.99,4+,347886453.0,iBear LLC,"Finance,Business",0.99,Finance,6015.0,com.ibearsoft.moneypro,2014-10-22T08:35:35Z,918609651.0,Money Pro: Personal Finance AR,"6015,6000",True,iBear LLC,GBP,2.11.0,software,252.0,Finance,True,5354.818838862221
407949800.0,7001.0,jp,まれ／軽度なアニメまたはファンタジーバイオレンス,software,9+,2.6,2.6,聖剣伝説2,196902912.0,http://dlgames.square-enix.com/som/,"¥1,200",9+,300186801.0,SQUARE ENIX,"ゲーム,ロールプレイング,アクション",1200.0,Games,6014.0,com.square-enix.sk2,2010-12-21T03:32:46Z,407949800.0,聖剣伝説2,"6014,7014,7001",True,"SQUARE ENIX Co., Ltd.",JPY,3.3.0,software,450.0,Games,False,9082.321790108826
323470584.0,6003.0,nl,,software,4+,4.43307,4.43307,myLanguage Translator Pro,13757440.0,http://www.mylanguage.me,"€ 9,99",4+,306752960.0,myLanguage,"Reizen,Naslagwerken",9.99,Travel,6003.0,me.myLanguage.myLangPro,2009-08-27T01:20:47Z,323470584.0,myLanguage Translator Pro,"6003,6006",True,"myLanguage, Inc.",EUR,3.5.0,software,127.0,Travel,False,2734.566135337573
577499909.0,6000.0,se,,software,4+,4.31328,4.31328,TapeACall Pro,128750592.0,http://www.tapeacall.com,"149,00 kr",4+,570748343.0,"Easy Tiger Apps, LLC.","Näringsliv,Produktivitet",149.0,Business,6000.0,com.epicenterprises.tapeacall.pro,2013-01-27T22:05:15Z,577499909.0,TapeACall Pro,"6000,6007",True,"Easy Tiger Apps, LLC.",SEK,5.11.7,software,399.0,Business,True,32003.566556536287
898876435.0,6008.0,au,,software,4+,4.80663,4.80663,Planit Pro: Photo Planner,181576704.0,http://www.planitphoto.com/,$14.99,4+,418072174.0,"JIDE Software, Inc.","Photo & Video,Utilities",14.99,Photo & Video,6008.0,com.yingwen.photographer.planit,2015-01-23T15:41:17Z,898876435.0,Planit Pro: Photo Planner,"6008,6002",True,"JIDE Software, Inc.",AUD,10.7.0,software,181.0,Photo & Video,True,3627.875149561239
535176909.0,7001.0,fr,Scènes rares/modérées de violence (animation ou fantastique),software,9+,4.61257,4.61257,BADLAND,235401216.0,http://www.badlandgame.com,"0,99 €",9+,535176912.0,HypeHype Oy,"Jeux,Divertissement,Aventure,Action",0.99,Games,6014.0,com.frogmindgames.dodge,2013-04-04T07:00:00Z,535176909.0,BADLAND,"6014,6016,7002,7001",True,HypeHype Oy,EUR,3.4.4,software,191.0,Games,False,7442.674530470515
1222916942.0,7004.0,es,,software,4+,4.49123,4.49123,Friday - by Friedemann Friese,125278208.0,http://apps.brettspielwelt.de,"3,99 €",4+,1063292497.0,BrettspielWelt,"Juegos,Cartas,Juegos de mesa",3.99,Games,6014.0,de.brettspielwelt.freitag,2017-06-29T12:00:39Z,1222916942.0,Friday - by Friedemann Friese,"6014,7005,7004",True,Brettspielwelt GmbH,EUR,2.6,software,57.0,Games,False,1623.6357816163181
916366645.0,,fr,,software,4+,4.08845,4.08845,Procreate Pocket,333382656.0,https://procreate.com/pocket,"6,99 €",4+,363433636.0,Savage Interactive Pty Ltd,"Graphisme et design,Productivité",6.99,Graphics & Design,6027.0,au.com.savageinteractive.procreate-pocket,2014-12-17T22:48:10Z,916366645.0,Procreate Pocket,"6027,6007",True,Savage Interactive Pty Ltd,EUR,4.0.11,software,407.0,outside,False,8508.035315013807
914386930.0,6008.0,us,,software,4+,4.66987,4.66987,DSLR Camera,245780480.0,,$0.99,4+,577741913.0,Fulvio Scichilone,"Photo & Video,Utilities",0.99,Photo & Video,6008.0,com.fulvio.Reflex,2014-09-18T02:15:51Z,914386930.0,DSLR Camera,"6008,6002",True,Fulvio Scichilone,USD,10.8,software,2808.0,Photo & Video,True,115570.05486720105
390017969.0,6007.0,au,,software,4+,4.59524,4.59524,Due - Reminders & Timers,67981312.0,https://www.dueapp.com/,$12.99,4+,387681526.0,Due Apps LLP,"Productivity,Utilities",12.99,Productivity,6007.0,com.phocusllp.due,2010-09-15T00:27:55Z,390017969.0,Due - Reminders & Timers,"6007,6002",True,Due Apps LLP,AUD,24.5,software,210.0,Productivity,True,11845.182914466677
834315918.0,7001.0,it,"Raro/moderato contenuto adatto a un pubblico adulto,Raro/moderato contenuto horror/paura,Raro/moderato contenuto relativo ad alcol, tabacco o stupefacenti,Rara/moderata volgarità o humour dissacrante,Frequente/intensa violenza in cartoni animati o fantasy",software,12+,4.65772,4.65772,Space Marshals,424247296.0,http://www.pixelbite.se,"3,99 €",12+,428934441.0,Pixelbite,"Giochi,Avventura,Azione",3.99,Games,6014.0,se.pixelbite.Backspaced,2015-01-08T00:50:00Z,834315918.0,Space Marshals,"6014,7002,7001",True,Pixelbite,EUR,1.4.2,software,149.0,Games,False,3057.400724176235
342548956.0,6000.0,kr,,software,4+,4.86979,4.86979,TurboScan,18755584.0,,"￦5,500",4+,342548959.0,Piksoft Inc.,"비즈니스,생산성",5500.0,Business,6000.0,com.novosoft.TurboScan,2009-12-07T17:46:12Z,342548956.0,TurboScan,"6000,6007",True,Piksoft Inc.,KRW,3.3.5,software,1129.0,outside,False,27816.360488990293
1012298403.0,7002.0,gr,"Infrequent/Mild Profanity or Crude Humour,Infrequent/Mild Cartoon or Fantasy Violence",software,9+,4.46154,4.46154,Don't Starve: Pocket Edition,1006882816.0,http://dontstarvegame.com,"5,99 €",9+,534603952.0,Klei,"Games,Adventure",5.99,Games,6014.0,com.kleientertainment.dontstarvepocket,2015-07-09T07:31:12Z,1012298403.0,Don't Starve: Pocket Edition,"6014,7002",True,Klei Entertainment Inc.,EUR,1.47,software,13.0,Games,False,262.38083931340327
645571485.0,6018.0,nl,,software,4+,4.82249,4.82249,Importantia Studie Bijbel,96532480.0,,"€ 19,99",4+,581529630.0,Cross Link Services B.V.,"Boeken,Naslagwerken",19.99,Book,6018.0,nl.cross-link.isbNL,2013-05-21T12:32:10Z,645571485.0,Importantia Studie Bijbel,"6018,6006",True,Cross Link Services B.V. Apps,EUR,1.7.6,software,169.0,outside,False,3381.490249606643
1491530147.0,6014.0,se,"Tecknat eller fantasy med inslag av ofta förekommande/intensivt våld.,Sporadiskt förekommande/nedtonad användning av eller referenser till alkohol, tobak eller droger.",software,12+,4.19118,4.19118,Slay the Spire,932229120.0,https://www.humblegames.com/games/slay-the-spire/,"129,00 kr",12+,1491530146.0,Humble Bundle,"Spel,Kort,Rollspel",129.0,Games,6014.0,com.humblebundle.slaythespire,2020-06-13T07:00:00Z,1491530147.0,Slay the Spire,"6014,7005,7014",True,"Humble Bundle, Inc.",SEK,2.2.5,software,68.0,Games,False,1361.5613993506402
992098515.0,6018.0,es,"Temas de horror/miedo frecuentes/intensos,Violencia en dibujos animados o en imágenes fantásticas frecuente/intensa,Violencia realista poco frecuente/moderada",software,12+,4.75556,4.75556,iLovecraft Collection Vol. 1,304884736.0,http://iclassicscollection.com/,"3,99 €",12+,943365655.0,"iClassics Productions, S.L.","Libros,Educación",3.99,Book,6018.0,com.iclassicscollection.ilovecraft,2015-10-15T02:04:58Z,992098515.0,iLovecraft Collection Vol. 1,"6018,6017",True,"iClassics Productions, S.L.",EUR,1.3.3,software,90.0,outside,False,1800.3838333937765
1317166952.0,6002.0,au,,software,4+,4.58667,4.58667,Brick Search: The LEGO set app,88833024.0,https://www.bricksearch.app,$2.99,4+,1551388703.0,Tiro Media Ltd,"Utilities,Entertainment",2.99,Utilities,6002.0,com.BrickSearch,2017-11-28T21:20:09Z,1317166952.0,Brick Search: The LEGO set app,"6002,6016",True,Tiro Media Ltd,AUD,2.9.3,software,150.0,Utilities,False,3058.296972223729
377989827.0,6008.0,gb,,software,4+,4.30999,4.30999,Diptic,22574080.0,https://www.dipticapp.com,£2.99,4+,377989830.0,Peak Systems,"Photo & Video,Utilities",2.99,Photo & Video,6008.0,com.peaksystems.Diptic,2010-06-23T19:07:08Z,377989827.0,Diptic,"6008,6002",True,Peak Systems,GBP,10.1.1,software,400.0,Photo & Video,True,118384.01729341986
292238137.0,6006.0,au,,software,4+,4.64103,4.64103,Collins-Robert Concise,19064832.0,https://ultralingua.com/,$22.99,4+,284677754.0,"Ultralingua, Inc.","Reference,Education",22.99,Reference,6006.0,com.ultralingua.iphone.collins-fr-en,2008-10-03T02:23:21Z,292238137.0,Collins-Robert Concise,"6006,6017",True,"Ultralingua, Inc.",AUD,2.11.1,software,195.0,Reference,False,3899.5506309414004
1453875289.0,7001.0,us,"Infrequent/Mild Cartoon or Fantasy Violence,Infrequent/Mild Horror/Fear Themes,Infrequent/Mild Realistic Violence",software,12+,4.87374,4.87374,Hyper Light Drifter,852067328.0,http://abylight.com/game/hyper-light-drifter/,$4.99,12+,964465649.0,Abylight S.L.,"Games,Entertainment,Action,Adventure",4.99,Games,6014.0,com.abylight.hyperlightdrifter,2019-07-25T07:00:00Z,1453875289.0,Hyper Light Drifter,"6014,6016,7001,7002",True,Abylight SL,USD,1.1.7,software,6170.0,Games,False,122326.1862669229
1038333909.0,6012.0,it,,software,4+,4.75,4.75,Everpix Pro - Sfondi wallpaper,49362944.0,,"9,99 €",4+,845279850.0,Robert Snopov,"Stili e tendenze,Intrattenimento",9.99,Lifestyle,6012.0,com.apalto.wallpaperspro,2015-10-31T12:35:17Z,1038333909.0,Everpix Pro - Sfondi wallpaper,"6012,6016",True,Robert Snopov,EUR,3.3.4,software,80.0,Lifestyle,False,5215.47749656616
364593496.0,7006.0,nl,,software,4+,4.42253,4.42253,True Backgammon,59460608.0,http://www.compulab.de/bgm/ios/bgm.html,"€ 3,99",4+,295302259.0,"CompuLab, Markus Gömmel","Games,Bordspel,Casino",3.99,Games,6014.0,de.compulab.bgm,2010-04-01T20:49:18Z,364593496.0,True Backgammon,"6014,7004,7006",True,CompuLab,EUR,6.12,software,71.0,Games,True,2345.792326187709
444844790.0,7012.0,gb,Infrequent/Mild Cartoon or Fantasy Violence,software,9+,3.65818,3.65818,Scribblenauts Remix,214060032.0,http://www.warnerbros.com,£0.99,9+,298372283.0,Warner Bros.,"Games,Puzzle,Word",0.99,Games,6014.0,com.wb.Scribblenauts,2011-10-12T07:00:00Z,444844790.0,Scribblenauts Remix,"6014,7012,7019",True,Warner Bros. Entertainment,GBP,7.5,software,275.0,Games,True,6242.616457875845
1075462280.0,6001.0,gb,,software,4+,4.66221,4.66221,My Aurora Forecast Pro,51981312.0,https://www.jrustonapps.com/apps/my-aurora-forecast,£3.99,4+,549019599.0,JRustonApps B.V.,"Weather,Travel",3.99,Weather,6001.0,com.jrustonapps.My-Aurora-Forecast-Pro,2016-01-26T23:26:37Z,1075462280.0,My Aurora Forecast Pro,"6001,6003",True,JRustonApps B.V.,GBP,6.6.0,software,450.0,Weather,True,9034.310490560865
1495374127.0,6017.0,se,"Sporadiskt förekommande/nedtonat realistiskt våld.,Sporadiskt förekommande/nedtonade vuxna/provokativa teman.",software,12+,4.53674,4.53674,Ta BE-Körkort,503633920.0,http://www.teoriappar.se,"299,00 kr",12+,808891778.0,Teoriappar Sverige AB,Utbildning,299.0,Education,6017.0,com.teoriappar.sweden.be,2020-01-22T08:00:00Z,1495374127.0,Ta BE-Körkort,6017,True,Teoriappar Sverige AB,SEK,7.0.38,software,1347.0,Education,False,26897.306080110568
837860959.0,7015.0,se,,software,4+,4.72448,4.72448,Mini Metro,178514944.0,https://dinopoloclub.com/press/mini-metro/,"49,00 kr",4+,1119391227.0,Dinosaur Polo Club,"Spel,Strategi,Underhållning,Simulering",49.0,Games,6014.0,nz.co.codepoint.minimetro,2015-12-25T08:00:00Z,837860959.0,Mini Metro,"6014,7017,6016,7015",True,Dinosaur Polo Club Limited,SEK,1.54.1,software,1401.0,Games,False,289592.16212010017
660617252.0,6017.0,jp,"まれ／軽度な成人向けまたはわいせつなテーマ,まれ／軽度な医療または治療情報",software,12+,4.5561,4.5561,動画英文法2700,31249408.0,http://veritas.bz,"¥1,500",12+,406124767.0,United Intelligence,教育,1500.0,Education,6017.0,bz.veritas.grammar2700,2013-06-21T00:44:15Z,660617252.0,動画英文法2700,6017,True,United Intelligence,JPY,2.4.1,software,410.0,Education,False,8410.254503970691
640564761.0,6008.0,fr,,software,4+,4.66667,4.66667,Stop Motion Studio Pro,169374720.0,http://www.cateater.com/stopmotionstudio,"6,99 €",4+,388444973.0,"CATEATER, LLC","Photo et vidéo,Éducation",6.99,Photo & Video,6008.0,com.cateater.funapps.stopmotionstudiopro,2013-07-06T02:12:46Z,640564761.0,Stop Motion Studio Pro,"6008,6017",True,"CATEATER, LLC",EUR,24.10,software,282.0,Photo & Video,False,5727.9972129495045
320636131.0,6008.0,it,"Rara/moderata violenza realistica,Raro/moderato contenuto relativo ad alcol, tabacco o stupefacenti,Raro/moderato contenuto adatto a un pubblico adulto,Rara/moderata volgarità o humour dissacrante,Raro/moderato contenuto relativo a gioco d’azzardo simulato,Raro/moderato contenuto sessuale o nudità,Rara/moderata violenza in cartoni animati o fantasy,Raro/moderato contenuto horror/paura",software,12+,4.78862,4.78862,FACEinHOLE®,22892544.0,http://apps.lisbonlabs.com/app-faceinhole/,"2,99 €",12+,320636134.0,Lisbon Labs,"Foto e video,Intrattenimento",2.99,Photo & Video,6008.0,com.lisbonlabs.faceinhole,2009-07-12T18:09:12Z,320636131.0,FACEinHOLE®,"6008,6016",True,Creative Experiences - Lisbon Labs - Solucoes Mult,EUR,6.31,software,1353.0,Photo & Video,True,27017.98521806671
1328952941.0,7001.0,gb,,software,4+,3.57057,3.57057,3D Fish Feeding and Grow,406305792.0,,£4.99,4+,1328952070.0,M Usman Rasheed,"Games,Action,Adventure,Lifestyle",4.99,Games,6014.0,com.usman.huntfish,2017-12-28T19:07:30Z,1328952941.0,3D Fish Feeding and Grow,"6014,7001,7002,6012",True,M Usman Rasheed,GBP,2.0.6,software,333.0,Games,True,8168.5002412968915
1334679418.0,7009.0,se,,software,4+,4.29692,4.29692,"Kalas, Alfons Åberg!",203655168.0,,"9,00 kr",4+,595411912.0,Hyper Games,"Spel,Familj,Underhållning,Pussel",9.0,Games,6014.0,no.hypergames.kalasalfons,2018-02-28T16:50:46Z,1334679418.0,"Kalas, Alfons Åberg!","6014,7009,6016,7012",True,Hyper Games AS,SEK,2,software,2243.0,Games,False,45390.75022487729
651978174.0,7001.0,it,,software,4+,4.37352,4.37352,Construction Simulator 2014,397665280.0,http://www.construction-simulator.com,"0,99 €",4+,433152241.0,astragon Entertainment GmbH,"Giochi,Azione,Simulazione",0.99,Games,6014.0,com.astragon.cs2014,2013-10-17T01:57:45Z,651978174.0,Construction Simulator 2014,"6014,7001,7015",True,astragon Entertainment GmbH,EUR,1.04,software,340.0,Games,True,7686.238795400224
311395924.0,7004.0,se,,software,4+,4.59999,4.59999,Chess Premium,51970048.0,http://www.optimesoftware.com,"29,00 kr",4+,289278460.0,Optime Software LLC,"Spel,Underhållning,Brädspel,Strategi",29.0,Games,6014.0,R6WLZBVJLW.ChessPremium,2009-04-23T23:30:55Z,311395924.0,Chess Premium,"6014,6016,7004,7017",True,Optime Software LLC,SEK,1.85,software,55.0,Games,False,8279.651604410165
529092671.0,6011.0,nl,"Soms/Mild alcohol-, tabaks- of drugsgebruik of referenties ernaar,Regelmatig/Intens grof taalgebruik of grove humor,Soms/Milde volwassen/suggestieve thema’s,Soms/Milde seksuele content en naaktheid",software,12+,4.7619,4.7619,WhoSampled,29733888.0,https://www.whosampled.com/mobile-app/,"€ 3,99",12+,529092674.0,WhoSampled,"Muziek,Amusement",3.99,Music,6011.0,com.whosampled.whosampled,2012-06-19T07:00:00Z,529092671.0,WhoSampled,"6011,6016",True,WhoSampled.com Limited,EUR,1.41.3,software,315.0,Music,True,20333.737488970306
893525571.0,6001.0,gr,,software,4+,4.70213,4.70213,Weather & Radar Pro,294706176.0,https://www.weatherandradar.co.uk,"29,99 €",4+,407957034.0,WetterOnline - Meteorologische Dienstleistungen GmbH,"Weather,Travel",29.99,Weather,6001.0,de.wetteronline.WetterApppro,2014-11-05T05:51:35Z,893525571.0,Weather & Radar Pro,"6001,6003",True,WetterOnline -  Meteorologische Dienstleistungen GmbH,EUR,2024.20,software,188.0,Weather,False,3866.9829093266244
